,Unnamed: 0,gameId,playId,nflId,displayName,frameId,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event
10870441,89815,2022102700,3806,43306.0,Keanu Neal,17,2022-10-27 23:03:42.299999,22.0,TB,right,96.94,24.87,2.43,2.84,0.23,261.55,185.09,
10870442,89816,2022102700,3806,43306.0,Keanu Neal,18,2022-10-27 23:03:42.400000,22.0,TB,right,96.92,24.61,2.76,2.47,0.26,261.55,184.88,
10870443,89817,2022102700,3806,43306.0,Keanu Neal,19,2022-10-27 23:03:42.500000,22.0,TB,right,96.89,24.32,3.02,2.06,0.29,260.78,184.79,handoff
10870444,89818,2022102700,3806,43306.0,Keanu Neal,20,2022-10-27 23:03:42.599999,22.0,TB,right,96.87,24.01,3.25,1.71,0.32,260.78,184.86,
10870445,89819,2022102700,3806,43306.0,Keanu Neal,21,2022-10-27 23:03:42.700000,22.0,TB,right,96.83,23.66,3.6,1.85,0.35,260.78,185.9,
10870446,89820,2022102700,3806,43306.0,Keanu Neal,22,2022-10-27 23:03:42.799999,22.0,TB,right,96.78,23.29,3.83,1.63,0.38,262.8,188.38,
10870447,89821,2022102700,3806,43306.0,Keanu Neal,23,2022-10-27 23:03:42.900000,22.0,TB,right,96.71,22.9,4.06,1.61,0.4,262.8,190.77,
10870448,89822,2022102700,3806,43306.0,Keanu Neal,24,2022-10-27 23:03:43.000000,22.0,TB,right,96.62,22.49,4.19,1.42,0.41,262.2,193.28,
10870449,89823,2022102700,3806,43306.0,Keanu Neal,25,2022-10-27 23:03:43.099999,22.0,TB,right,96.51,22.09,4.26,1.45,0.42,259.88,196.43,
10870450,89824,2022102700,3806,43306.0,Keanu Neal,26,2022-10-27 23:03:43.200000,22.0,TB,right,96.35,21.68,4.37,1.92,0.44,260.72,201.23,
10870451,89825,2022102700,3806,43306.0,Keanu Neal,27,2022-10-27 23:03:43.299999,22.0,TB,right,96.17,21.27,4.44,1.95,0.44,259.26,204.36,
10870452,89826,2022102700,3806,43306.0,Keanu Neal,28,2022-10-27 23:03:43.400000,22.0,TB,right,95.98,20.86,4.49,1.83,0.45,258.36,206.95,
10870453,89827,2022102700,3806,43306.0,Keanu Neal,29,2022-10-27 23:03:43.500000,22.0,TB,right,95.77,20.45,4.57,1.4,0.46,258.36,207.96,
10870454,89828,2022102700,3806,43306.0,Keanu Neal,30,2022-10-27 23:03:43.599999,22.0,TB,right,95.56,20.04,4.64,0.87,0.46,258.36,208.42,
10870455,89829,2022102700,3806,43306.0,Keanu Neal,31,2022-10-27 23:03:43.700000,22.0,TB,right,95.34,19.63,4.66,0.33,0.47,258.36,208.41,
10870456,89830,2022102700,3806,43306.0,Keanu Neal,32,2022-10-27 23:03:43.799999,22.0,TB,right,95.13,19.22,4.61,0.46,0.46,260.71,207.6,
10870457,89831,2022102700,3806,43306.0,Keanu Neal,33,2022-10-27 23:03:43.900000,22.0,TB,right,94.92,18.82,4.52,1.07,0.45,252.86,205.76,
10870458,89832,2022102700,3806,43306.0,Keanu Neal,34,2022-10-27 23:03:44.000000,22.0,TB,right,94.74,18.39,4.65,1.62,0.46,250.12,202.27,
10870459,89833,2022102700,3806,43306.0,Keanu Neal,35,2022-10-27 23:03:44.099999,22.0,TB,right,94.57,17.96,4.71,2.05,0.47,251.96,199.46,
10870460,89834,2022102700,3806,43306.0,Keanu Neal,36,2022-10-27 23:03:44.200000,22.0,TB,right,94.43,17.5,4.8,2.12,0.48,251.96,196.58,
10870461,89835,2022102700,3806,43306.0,Keanu Neal,37,2022-10-27 23:03:44.299999,22.0,TB,right,94.3,17.03,4.96,2.15,0.49,250.28,193.81,
10870462,89836,2022102700,3806,43306.0,Keanu Neal,38,2022-10-27 23:03:44.400000,22.0,TB,right,94.19,16.53,5.22,2.2,0.51,244.62,191.39,
10870463,89837,2022102700,3806,43306.0,Keanu Neal,39,2022-10-27 23:03:44.500000,22.0,TB,right,94.09,16.01,5.41,1.83,0.53,242.52,190.21,
10870464,89838,2022102700,3806,43306.0,Keanu Neal,40,2022-10-27 23:03:44.599999,22.0,TB,right,93.99,15.47,5.56,1.33,0.55,245.68,189.36,
10870465,89839,2022102700,3806,43306.0,Keanu Neal,41,2022-10-27 23:03:44.700000,22.0,TB,right,93.88,14.91,5.7,0.62,0.57,239.93,190.9,
10870466,89840,2022102700,3806,43306.0,Keanu Neal,42,2022-10-27 23:03:44.799999,22.0,TB,right,93.77,14.36,5.6,0.29,0.56,237.01,191.18,first_contact
10870467,89841,2022102700,3806,43306.0,Keanu Neal,43,2022-10-27 23:03:44.900000,22.0,TB,right,93.67,13.79,5.8,0.16,0.59,242.42,190.79,
10870468,89842,2022102700,3806,43306.0,Keanu Neal,44,2022-10-27 23:03:45.000000,22.0,TB,right,93.55,13.2,5.87,0.28,0.59,248.21,190.98,
10870469,89843,2022102700,3806,43306.0,Keanu Neal,45,2022-10-27 23:03:45.099999,22.0,TB,right,93.44,12.63,5.85,0.55,0.59,248.21,191.09,
10870470,89844,2022102700,3806,43306.0,Keanu Neal,46,2022-10-27 23:03:45.200000,22.0,TB,right,93.33,12.05,5.84,0.63,0.59,253.21,191.29,
10870471,89845,2022102700,3806,43306.0,Keanu Neal,47,2022-10-27 23:03:45.299999,22.0,TB,right,93.22,11.47,5.86,0.66,0.59,255.03,190.99,
10870472,89846,2022102700,3806,43306.0,Keanu Neal,48,2022-10-27 23:03:45.400000,22.0,TB,right,93.12,10.88,5.85,0.84,0.59,253.38,189.9,
10870473,89847,2022102700,3806,43306.0,Keanu Neal,49,2022-10-27 23:03:45.500000,22.0,TB,right,93.03,10.3,5.83,1.02,0.59,250.68,188.85,
10870474,89848,2022102700,3806,43306.0,Keanu Neal,50,2022-10-27 23:03:45.599999,22.0,TB,right,92.95,9.72,5.8,1.22,0.58,243.63,187.39,
10870475,89849,2022102700,3806,43306.0,Keanu Neal,51,2022-10-27 23:03:45.700000,22.0,TB,right,92.89,9.15,5.7,1.59,0.57,233.59,185.57,
10870476,89850,2022102700,3806,43306.0,Keanu Neal,52,2022-10-27 23:03:45.799999,22.0,TB,right,92.87,8.58,5.64,2.31,0.57,223.74,181.67,
10870477,89851,2022102700,3806,43306.0,Keanu Neal,53,2022-10-27 23:03:45.900000,22.0,TB,right,92.86,8.03,5.46,2.44,0.55,205.67,179.65,
10870478,89852,2022102700,3806,43306.0,Keanu Neal,54,2022-10-27 23:03:46.000000,22.0,TB,right,92.87,7.5,5.24,2.44,0.53,179.07,178.38,
10870479,89853,2022102700,3806,43306.0,Keanu Neal,55,2022-10-27 23:03:46.099999,22.0,TB,right,92.88,6.99,4.97,2.53,0.51,162.62,177.33,
10870480,89854,2022102700,3806,43306.0,Keanu Neal,56,2022-10-27 23:03:46.200000,22.0,TB,right,92.91,6.51,4.74,2.6,0.49,129.81,176.04,
10870481,89855,2022102700,3806,43306.0,Keanu Neal,57,2022-10-27 23:03:46.299999,22.0,TB,right,92.95,6.06,4.37,3.07,0.45,116.19,174.48,
10870482,89856,2022102700,3806,43306.0,Keanu Neal,58,2022-10-27 23:03:46.400000,22.0,TB,right,92.99,5.66,3.81,3.94,0.4,116.19,173.61,
10870483,89857,2022102700,3806,43306.0,Keanu Neal,59,2022-10-27 23:03:46.500000,22.0,TB,right,93.03,5.31,3.27,4.4,0.35,114.39,172.7,
10870484,89858,2022102700,3806,43306.0,Keanu Neal,60,2022-10-27 23:03:46.599999,22.0,TB,right,93.07,5.01,2.67,4.85,0.3,111.94,171.34,
10870485,89859,2022102700,3806,43306.0,Keanu Neal,61,2022-10-27 23:03:46.700000,22.0,TB,right,93.11,4.77,2.15,4.77,0.24,111.14,171.02,
10870486,89860,2022102700,3806,43306.0,Keanu Neal,62,2022-10-27 23:03:46.799999,22.0,TB,right,93.15,4.59,1.66,4.51,0.19,105.63,166.03,
10870487,89861,2022102700,3806,43306.0,Keanu Neal,63,2022-10-27 23:03:46.900000,22.0,TB,right,93.18,4.46,1.12,4.29,0.13,102.88,162.35,
10870488,89862,2022102700,3806,43306.0,Keanu Neal,64,2022-10-27 23:03:47.000000,22.0,TB,right,93.2,4.39,0.59,4.02,0.07,94.86,156.67,
10870489,89863,2022102700,3806,43306.0,Keanu Neal,65,2022-10-27 23:03:47.099999,22.0,TB,right,93.23,4.37,0.22,3.67,0.03,93.45,112.57,
10870490,89864,2022102700,3806,43306.0,Keanu Neal,66,2022-10-27 23:03:47.200000,22.0,TB,right,93.24,4.36,0.22,2.96,0.01,95.06,37.11,
10870491,89865,2022102700,3806,43306.0,Keanu Neal,67,2022-10-27 23:03:47.299999,22.0,TB,right,93.26,4.38,0.36,2.15,0.03,96.33,22.47,
10870492,89866,2022102700,3806,43306.0,Keanu Neal,68,2022-10-27 23:03:47.400000,22.0,TB,right,93.27,4.42,0.47,1.51,0.04,95.25,11.55,
10870493,89867,2022102700,3806,43306.0,Keanu Neal,69,2022-10-27 23:03:47.500000,22.0,TB,right,93.27,4.45,0.43,0.55,0.04,95.25,5.88,
10870494,89868,2022102700,3806,43306.0,Keanu Neal,70,2022-10-27 23:03:47.599999,22.0,TB,right,93.27,4.49,0.34,0.38,0.03,93.99,0.99,tackle
10870495,89869,2022102700,3806,43306.0,Keanu Neal,71,2022-10-27 23:03:47.700000,22.0,TB,right,93.27,4.51,0.19,0.96,0.02,92.36,347.49,
10870496,89870,2022102700,3806,43306.0,Keanu Neal,72,2022-10-27 23:03:47.799999,22.0,TB,right,93.26,4.52,0.13,1.18,0.02,92.36,299.89,
10870497,89871,2022102700,3806,43306.0,Keanu Neal,73,2022-10-27 23:03:47.900000,22.0,TB,right,93.25,4.53,0.18,1.02,0.02,92.36,273.91,
10870498,89872,2022102700,3806,43306.0,Keanu Neal,74,2022-10-27 23:03:48.000000,22.0,TB,right,93.23,4.53,0.21,0.8,0.02,94.14,257.46,
10870499,89873,2022102700,3806,43415.0,Demarcus Robinson,1,2022-10-27 23:03:40.700000,10.0,BAL,right,91.14,37.75,0.04,0.04,0.01,86.95,39.62,
10870500,89874,2022102700,3806,43415.0,Demarcus Robinson,2,2022-10-27 23:03:40.799999,10.0,BAL,right,91.14,37.78,0.04,0.04,0.03,86.36,30.86,
10870501,89875,2022102700,3806,43415.0,Demarcus Robinson,3,2022-10-27 23:03:40.900000,10.0,BAL,right,91.15,37.79,0.04,0.04,0.01,85.77,30.57,
10870502,89876,2022102700,3806,43415.0,Demarcus Robinson,4,2022-10-27 23:03:41.000000,10.0,BAL,right,91.16,37.79,0.03,0.04,0.01,85.77,35.39,
10870503,89877,2022102700,3806,43415.0,Demarcus Robinson,5,2022-10-27 23:03:41.099999,10.0,BAL,right,91.17,37.8,0.05,0.34,0.02,85.77,45.17,
10870504,89878,2022102700,3806,43415.0,Demarcus Robinson,6,2022-10-27 23:03:41.200000,10.0,BAL,right,91.19,37.8,0.15,1.14,0.02,85.77,73.92,ball_snap
10870505,89879,2022102700,3806,43415.0,Demarcus Robinson,7,2022-10-27 23:03:41.299999,10.0,BAL,right,91.21,37.8,0.29,1.48,0.02,85.77,79.2,
10870506,89880,2022102700,3806,43415.0,Demarcus Robinson,8,2022-10-27 23:03:41.400000,10.0,BAL,right,91.29,37.79,0.8,3.18,0.08,87.5,97.24,
10870507,89881,2022102700,3806,43415.0,Demarcus Robinson,9,2022-10-27 23:03:41.500000,10.0,BAL,right,91.4,37.79,1.25,3.73,0.11,91.84,92.97,
10870508,89882,2022102700,3806,43415.0,Demarcus Robinson,10,2022-10-27 23:03:41.599999,10.0,BAL,right,91.58,37.81,1.91,4.4,0.19,91.1,87.56,
10870509,89883,2022102700,3806,43415.0,Demarcus Robinson,11,2022-10-27 23:03:41.700000,10.0,BAL,right,91.8,37.82,2.34,4.02,0.21,91.1,87.29,
10870510,89884,2022102700,3806,43415.0,Demarcus Robinson,12,2022-10-27 23:03:41.799999,10.0,BAL,right,92.11,37.8,3.06,4.4,0.31,95.48,89.96,
10870511,89885,2022102700,3806,43415.0,Demarcus Robinson,13,2022-10-27 23:03:41.900000,10.0,BAL,right,92.46,37.79,3.69,5.24,0.35,96.58,90.81,
10870512,89886,2022102700,3806,43415.0,Demarcus Robinson,14,2022-10-27 23:03:42.000000,10.0,BAL,right,92.87,37.78,4.33,4.82,0.41,93.48,90.91,
10870513,89887,2022102700,3806,43415.0,Demarcus Robinson,15,2022-10-27 23:03:42.099999,10.0,BAL,right,93.33,37.77,4.78,3.97,0.45,93.48,90.96,
10870514,89888,2022102700,3806,43415.0,Demarcus Robinson,16,2022-10-27 23:03:42.200000,10.0,BAL,right,93.83,37.77,5.25,3.46,0.5,97.35,90.06,
10870515,89889,2022102700,3806,43415.0,Demarcus Robinson,17,2022-10-27 23:03:42.299999,10.0,BAL,right,94.38,37.76,5.66,3.22,0.55,101.46,91.18,
10870516,89890,2022102700,3806,43415.0,Demarcus Robinson,18,2022-10-27 23:03:42.400000,10.0,BAL,right,94.96,37.75,5.99,2.4,0.59,103.75,91.5,
10870517,89891,2022102700,3806,43415.0,Demarcus Robinson,19,2022-10-27 23:03:42.500000,10.0,BAL,right,95.59,37.72,6.33,1.9,0.63,106.57,92.36,handoff
10870518,89892,2022102700,3806,43415.0,Demarcus Robinson,20,2022-10-27 23:03:42.599999,10.0,BAL,right,96.23,37.67,6.49,1.35,0.64,110.74,94.59,
10870519,89893,2022102700,3806,43415.0,Demarcus Robinson,21,2022-10-27 23:03:42.700000,10.0,BAL,right,96.87,37.55,6.59,2.42,0.66,111.79,99.46,
10870520,89894,2022102700,3806,43415.0,Demarcus Robinson,22,2022-10-27 23:03:42.799999,10.0,BAL,right,97.52,37.39,6.66,2.96,0.66,112.74,103.44,
10870521,89895,2022102700,3806,43415.0,Demarcus Robinson,23,2022-10-27 23:03:42.900000,10.0,BAL,right,98.18,37.17,6.88,3.7,0.69,123.49,109.06,
10870522,89896,2022102700,3806,43415.0,Demarcus Robinson,24,2022-10-27 23:03:43.000000,10.0,BAL,right,98.83,36.92,6.96,3.85,0.69,132.57,112.65,
10870523,89897,2022102700,3806,43415.0,Demarcus Robinson,25,2022-10-27 23:03:43.099999,10.0,BAL,right,99.46,36.63,7.0,3.8,0.7,139.67,116.41,
10870524,89898,2022102700,3806,43415.0,Demarcus Robinson,26,2022-10-27 23:03:43.200000,10.0,BAL,right,100.08,36.3,7.03,3.8,0.7,144.85,120.3,
10870525,89899,2022102700,3806,43415.0,Demarcus Robinson,27,2022-10-27 23:03:43.299999,10.0,BAL,right,100.68,35.92,7.05,3.69,0.71,148.5,124.15,
10870526,89900,2022102700,3806,43415.0,Demarcus Robinson,28,2022-10-27 23:03:43.400000,10.0,BAL,right,101.25,35.51,7.0,3.61,0.7,143.75,127.73,
10870527,89901,2022102700,3806,43415.0,Demarcus Robinson,29,2022-10-27 23:03:43.500000,10.0,BAL,right,101.78,35.07,6.9,3.44,0.7,141.66,130.86,
10870528,89902,2022102700,3806,43415.0,Demarcus Robinson,30,2022-10-27 23:03:43.599999,10.0,BAL,right,102.29,34.6,6.85,3.35,0.69,137.78,134.15,
10870529,89903,2022102700,3806,43415.0,Demarcus Robinson,31,2022-10-27 23:03:43.700000,10.0,BAL,right,102.76,34.11,6.71,3.26,0.68,132.63,137.06,
10870530,89904,2022102700,3806,43415.0,Demarcus Robinson,32,2022-10-27 23:03:43.799999,10.0,BAL,right,103.2,33.62,6.54,3.17,0.66,137.51,139.7,
10870531,89905,2022102700,3806,43415.0,Demarcus Robinson,33,2022-10-27 23:03:43.900000,10.0,BAL,right,103.61,33.12,6.33,3.07,0.64,137.51,141.87,
10870532,89906,2022102700,3806,43415.0,Demarcus Robinson,34,2022-10-27 23:03:44.000000,10.0,BAL,right,103.98,32.62,6.04,3.18,0.62,139.78,144.0,
10870533,89907,2022102700,3806,43415.0,Demarcus Robinson,35,2022-10-27 23:03:44.099999,10.0,BAL,right,104.31,32.15,5.69,3.5,0.59,140.99,146.3,
10870534,89908,2022102700,3806,43415.0,Demarcus Robinson,36,2022-10-27 23:03:44.200000,10.0,BAL,right,104.61,31.68,5.36,3.58,0.55,140.99,148.19,
10870535,89909,2022102700,3806,43415.0,Demarcus Robinson,37,2022-10-27 23:03:44.299999,10.0,BAL,right,104.88,31.24,4.97,3.7,0.51,147.61,149.69,
10870536,89910,2022102700,3806,43415.0,Demarcus Robinson,38,2022-10-27 23:03:44.400000,10.0,BAL,right,105.11,30.82,4.62,3.57,0.48,148.52,151.01,
10870537,89911,2022102700,3806,43415.0,Demarcus Robinson,39,2022-10-27 23:03:44.500000,10.0,BAL,right,105.32,30.44,4.13,3.8,0.43,154.56,152.07,
10870538,89912,2022102700,3806,43415.0,Demarcus Robinson,40,2022-10-27 23:03:44.599999,10.0,BAL,right,105.5,30.09,3.73,3.73,0.39,163.59,153.51,
10870539,89913,2022102700,3806,43415.0,Demarcus Robinson,41,2022-10-27 23:03:44.700000,10.0,BAL,right,105.66,29.78,3.37,3.5,0.35,172.3,153.98,
10870540,89914,2022102700,3806,43415.0,Demarcus Robinson,42,2022-10-27 23:03:44.799999,10.0,BAL,right,105.81,29.49,2.98,3.38,0.32,186.54,153.3,first_contact
10870541,89915,2022102700,3806,43415.0,Demarcus Robinson,43,2022-10-27 23:03:44.900000,10.0,BAL,right,105.93,29.25,2.62,3.21,0.27,198.35,153.56,
10870542,89916,2022102700,3806,43415.0,Demarcus Robinson,44,2022-10-27 23:03:45.000000,10.0,BAL,right,106.04,29.03,2.31,2.98,0.25,207.99,153.7,
10870543,89917,2022102700,3806,43415.0,Demarcus Robinson,45,2022-10-27 23:03:45.099999,10.0,BAL,right,106.13,28.83,2.03,2.69,0.22,210.91,154.66,
10870544,89918,2022102700,3806,43415.0,Demarcus Robinson,46,2022-10-27 23:03:45.200000,10.0,BAL,right,106.22,28.66,1.8,2.34,0.19,211.52,154.21,
10870545,89919,2022102700,3806,43415.0,Demarcus Robinson,47,2022-10-27 23:03:45.299999,10.0,BAL,right,106.3,28.5,1.63,1.92,0.17,213.21,154.48,
10870546,89920,2022102700,3806,43415.0,Demarcus Robinson,48,2022-10-27 23:03:45.400000,10.0,BAL,right,106.36,28.36,1.41,1.8,0.15,215.5,156.86,
10870547,89921,2022102700,3806,43415.0,Demarcus Robinson,49,2022-10-27 23:03:45.500000,10.0,BAL,right,106.41,28.24,1.29,1.49,0.14,218.11,158.7,
10870548,89922,2022102700,3806,43415.0,Demarcus Robinson,50,2022-10-27 23:03:45.599999,10.0,BAL,right,106.46,28.12,1.22,1.12,0.13,219.6,158.96,
10870549,89923,2022102700,3806,43415.0,Demarcus Robinson,51,2022-10-27 23:03:45.700000,10.0,BAL,right,106.5,28.0,1.19,0.8,0.13,222.55,160.93,
10870550,89924,2022102700,3806,43415.0,Demarcus Robinson,52,2022-10-27 23:03:45.799999,10.0,BAL,right,106.54,27.88,1.19,0.57,0.12,224.8,163.7,
10870551,89925,2022102700,3806,43415.0,Demarcus Robinson,53,2022-10-27 23:03:45.900000,10.0,BAL,right,106.55,27.77,1.09,0.74,0.11,227.03,169.73,
10870552,89926,2022102700,3806,43415.0,Demarcus Robinson,54,2022-10-27 23:03:46.000000,10.0,BAL,right,106.56,27.68,0.99,0.94,0.1,228.7,176.71,
10870553,89927,2022102700,3806,43415.0,Demarcus Robinson,55,2022-10-27 23:03:46.099999,10.0,BAL,right,106.55,27.58,0.95,1.11,0.09,229.49,186.04,
10870554,89928,2022102700,3806,43415.0,Demarcus Robinson,56,2022-10-27 23:03:46.200000,10.0,BAL,right,106.53,27.49,0.98,1.27,0.1,229.49,195.6,
10870555,89929,2022102700,3806,43415.0,Demarcus Robinson,57,2022-10-27 23:03:46.299999,10.0,BAL,right,106.5,27.39,0.99,1.33,0.1,228.48,204.97,
10870556,89930,2022102700,3806,43415.0,Demarcus Robinson,58,2022-10-27 23:03:46.400000,10.0,BAL,right,106.45,27.3,1.03,1.1,0.1,229.4,210.18,
10870557,89931,2022102700,3806,43415.0,Demarcus Robinson,59,2022-10-27 23:03:46.500000,10.0,BAL,right,106.4,27.22,1.07,0.85,0.1,228.61,214.19,
10870558,89932,2022102700,3806,43415.0,Demarcus Robinson,60,2022-10-27 23:03:46.599999,10.0,BAL,right,106.33,27.13,1.15,0.68,0.11,228.61,216.38,
10870559,89933,2022102700,3806,43415.0,Demarcus Robinson,61,2022-10-27 23:03:46.700000,10.0,BAL,right,106.26,27.03,1.19,0.45,0.12,228.61,217.69,
10870560,89934,2022102700,3806,43415.0,Demarcus Robinson,62,2022-10-27 23:03:46.799999,10.0,BAL,right,106.19,26.94,1.2,0.22,0.12,227.81,218.32,
10870561,89935,2022102700,3806,43415.0,Demarcus Robinson,63,2022-10-27 23:03:46.900000,10.0,BAL,right,106.11,26.85,1.22,0.17,0.12,228.39,220.3,
10870562,89936,2022102700,3806,43415.0,Demarcus Robinson,64,2022-10-27 23:03:47.000000,10.0,BAL,right,106.03,26.75,1.26,0.14,0.13,228.39,221.03,
10870563,89937,2022102700,3806,43415.0,Demarcus Robinson,65,2022-10-27 23:03:47.099999,10.0,BAL,right,105.94,26.66,1.34,0.34,0.13,226.99,224.19,
10870564,89938,2022102700,3806,43415.0,Demarcus Robinson,66,2022-10-27 23:03:47.200000,10.0,BAL,right,105.84,26.56,1.35,0.33,0.13,228.1,226.11,
10870565,89939,2022102700,3806,43415.0,Demarcus Robinson,67,2022-10-27 23:03:47.299999,10.0,BAL,right,105.74,26.47,1.34,0.34,0.13,228.78,228.2,
10870566,89940,2022102700,3806,43415.0,Demarcus Robinson,68,2022-10-27 23:03:47.400000,10.0,BAL,right,105.64,26.39,1.35,0.5,0.14,229.95,232.18,
10870567,89941,2022102700,3806,43415.0,Demarcus Robinson,69,2022-10-27 23:03:47.500000,10.0,BAL,right,105.53,26.31,1.33,0.62,0.13,232.07,236.37,
10870568,89942,2022102700,3806,43415.0,Demarcus Robinson,70,2022-10-27 23:03:47.599999,10.0,BAL,right,105.41,26.24,1.34,0.54,0.14,235.44,237.99,tackle
10870569,89943,2022102700,3806,43415.0,Demarcus Robinson,71,2022-10-27 23:03:47.700000,10.0,BAL,right,105.3,26.16,1.34,0.43,0.13,239.27,238.89,
10870570,89944,2022102700,3806,43415.0,Demarcus Robinson,72,2022-10-27 23:03:47.799999,10.0,BAL,right,105.18,26.1,1.33,0.42,0.13,241.71,240.98,
10870571,89945,2022102700,3806,43415.0,Demarcus Robinson,73,2022-10-27 23:03:47.900000,10.0,BAL,right,105.07,26.03,1.31,0.42,0.13,244.76,242.87,
10870572,89946,2022102700,3806,43415.0,Demarcus Robinson,74,2022-10-27 23:03:48.000000,10.0,BAL,right,104.95,25.98,1.32,0.45,0.13,247.83,245.68,
10870573,89947,2022102700,3806,45063.0,Pat O'Connor,1,2022-10-27 23:03:40.700000,79.0,TB,right,92.89,19.99,0.03,0.02,0.02,303.9,12.12,
10870574,89948,2022102700,3806,45063.0,Pat O'Connor,2,2022-10-27 23:03:40.799999,79.0,TB,right,92.88,19.99,0.02,0.02,0.01,304.92,9.78,
10870575,89949,2022102700,3806,45063.0,Pat O'Connor,3,2022-10-27 23:03:40.900000,79.0,TB,right,92.88,20.03,0.03,0.03,0.04,303.67,5.64,
10870576,89950,2022102700,3806,45063.0,Pat O'Connor,4,2022-10-27 23:03:41.000000,79.0,TB,right,92.87,20.04,0.03,0.03,0.02,302.22,359.74,
10870577,89951,2022102700,3806,45063.0,Pat O'Connor,5,2022-10-27 23:03:41.099999,79.0,TB,right,92.85,20.04,0.03,0.11,0.02,302.22,346.62,
10870578,89952,2022102700,3806,45063.0,Pat O'Connor,6,2022-10-27 23:03:41.200000,79.0,TB,right,92.82,20.06,0.07,0.51,0.03,305.46,314.46,ball_snap
10870579,89953,2022102700,3806,45063.0,Pat O'Connor,7,2022-10-27 23:03:41.299999,79.0,TB,right,92.81,20.08,0.19,0.97,0.03,300.34,315.58,
10870580,89954,2022102700,3806,45063.0,Pat O'Connor,8,2022-10-27 23:03:41.400000,79.0,TB,right,92.78,20.11,0.36,1.33,0.04,303.6,312.29,
10870581,89955,2022102700,3806,45063.0,Pat O'Connor,9,2022-10-27 23:03:41.500000,79.0,TB,right,92.74,20.15,0.56,1.48,0.05,299.1,313.12,
10870582,89956,2022102700,3806,45063.0,Pat O'Connor,10,2022-10-27 23:03:41.599999,79.0,TB,right,92.69,20.21,0.83,1.46,0.09,289.97,317.07,
10870583,89957,2022102700,3806,45063.0,Pat O'Connor,11,2022-10-27 23:03:41.700000,79.0,TB,right,92.62,20.3,1.04,1.21,0.11,286.64,319.2,
10870584,89958,2022102700,3806,45063.0,Pat O'Connor,12,2022-10-27 23:03:41.799999,79.0,TB,right,92.53,20.39,1.22,1.04,0.13,289.56,317.92,
10870585,89959,2022102700,3806,45063.0,Pat O'Connor,13,2022-10-27 23:03:41.900000,79.0,TB,right,92.45,20.5,1.36,0.87,0.14,288.05,320.49,
10870586,89960,2022102700,3806,45063.0,Pat O'Connor,14,2022-10-27 23:03:42.000000,79.0,TB,right,92.36,20.66,1.59,0.94,0.18,288.85,326.21,
10870587,89961,2022102700,3806,45063.0,Pat O'Connor,15,2022-10-27 23:03:42.099999,79.0,TB,right,92.27,20.8,1.65,0.47,0.16,287.26,327.51,
10870588,89962,2022102700,3806,45063.0,Pat O'Connor,16,2022-10-27 23:03:42.200000,79.0,TB,right,92.2,20.95,1.68,0.45,0.17,285.01,331.19,
10870589,89963,2022102700,3806,45063.0,Pat O'Connor,17,2022-10-27 23:03:42.299999,79.0,TB,right,92.13,21.09,1.61,0.62,0.15,282.82,332.56,
10870590,89964,2022102700,3806,45063.0,Pat O'Connor,18,2022-10-27 23:03:42.400000,79.0,TB,right,92.06,21.23,1.54,0.82,0.16,281.53,333.94,
10870591,89965,2022102700,3806,45063.0,Pat O'Connor,19,2022-10-27 23:03:42.500000,79.0,TB,right,92.0,21.32,1.31,1.28,0.11,279.99,333.63,handoff
10870592,89966,2022102700,3806,45063.0,Pat O'Connor,20,2022-10-27 23:03:42.599999,79.0,TB,right,91.96,21.36,0.92,1.86,0.06,283.68,328.95,
10870593,89967,2022102700,3806,45063.0,Pat O'Connor,21,2022-10-27 23:03:42.700000,79.0,TB,right,91.92,21.39,0.57,2.54,0.05,288.62,320.66,
10870594,89968,2022102700,3806,45063.0,Pat O'Connor,22,2022-10-27 23:03:42.799999,79.0,TB,right,91.9,21.41,0.25,2.59,0.02,293.75,296.91,
10870595,89969,2022102700,3806,45063.0,Pat O'Connor,23,2022-10-27 23:03:42.900000,79.0,TB,right,91.9,21.36,0.33,2.54,0.05,300.55,190.88,
10870596,89970,2022102700,3806,45063.0,Pat O'Connor,24,2022-10-27 23:03:43.000000,79.0,TB,right,91.91,21.24,0.89,2.9,0.12,288.21,175.03,
10870597,89971,2022102700,3806,45063.0,Pat O'Connor,25,2022-10-27 23:03:43.099999,79.0,TB,right,91.92,21.06,1.54,3.18,0.18,280.29,175.92,
10870598,89972,2022102700,3806,45063.0,Pat O'Connor,26,2022-10-27 23:03:43.200000,79.0,TB,right,91.89,20.71,2.6,3.46,0.35,278.71,179.91,
10870599,89973,2022102700,3806,45063.0,Pat O'Connor,27,2022-10-27 23:03:43.299999,79.0,TB,right,91.89,20.36,3.22,2.81,0.35,276.98,180.44,
10870600,89974,2022102700,3806,45063.0,Pat O'Connor,28,2022-10-27 23:03:43.400000,79.0,TB,right,91.89,20.01,3.52,1.88,0.35,276.11,180.0,
10870601,89975,2022102700,3806,45063.0,Pat O'Connor,29,2022-10-27 23:03:43.500000,79.0,TB,right,91.9,19.64,3.75,1.08,0.37,277.3,178.93,
10870602,89976,2022102700,3806,45063.0,Pat O'Connor,30,2022-10-27 23:03:43.599999,79.0,TB,right,91.92,19.25,3.92,0.66,0.39,276.43,177.94,
